,timestamp,tag,type,description,test
4188,2024-09-01 01:08:29.999999995,TIR123,H,TEMP COND CWS HIGH ALM,26
4189,2024-09-01 01:19:39.999999995,FIR123,H,FLW COND CW HIGH ALM,26
4190,2024-09-02 20:36:29.999999995,TIR123,H NR,TEMP COND CWS HIGH ALM RECOVERED,26
4191,2024-09-02 20:39:09.999999997,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED,26
4192,2024-09-03 00:36:19.999999994,FIR103,L,FLW FEED C LOW ALM,26
4193,2024-09-03 00:37:29.999999996,FIR123,L,FLW COND CW LOW ALM,26
4194,2024-09-03 00:38:49.999999995,FIR122,L,FLW REACT CW LOW ALM,26
4195,2024-09-03 00:40:39.999999997,TIR111,H,TEMP STRIP HIGH ALM,26
4196,2024-09-03 00:41:49.999999995,PIR111,L,PRES STRIP LOW ALM,26
4197,2024-09-03 00:41:59.999999996,PIR116,L,PRES SEP LOW ALM,26
4198,2024-09-03 00:42:09.999999997,V163,L,VLV POS FEED C LOW ALM,26
4199,2024-09-03 00:42:39.999999995,FIR104,L,FLW REACT FEED LOW ALM,26
4200,2024-09-03 00:49:09.999999994,AIR001_3,L,REACT FEED C CONC LOW ALM,26
4201,2024-09-03 00:49:49.999999994,TIR109,H,FLW FEED A HIGH ALM,26
4202,2024-09-03 00:49:59.999999995,AIR001_2,H,REACT FEED B CONC HIGH ALM,26
4203,2024-09-03 00:50:19.999999996,AIR003_4,H,PURGE D CONC HIGH ALM,26
4204,2024-09-03 00:50:19.999999996,AIR003_8,H,PURGE H CONC HIGH ALM,26
4205,2024-09-03 00:50:29.999999993,AIR001_4,H,REACT FEED D CONC HIGH ALM,26
4206,2024-09-03 00:50:39.999999994,AIR003_3,L,PURGE C CONC LOW ALM,26
4207,2024-09-03 00:51:29.999999995,AIR001_5,H,REACT FEED E CONC HIGH ALM,26
4208,2024-09-03 00:52:19.999999995,AIR003_7,H,PURGE G CONC HIGH ALM,26
4209,2024-09-03 00:54:19.999999994,AIR001_6,H,REACT FEED F CONC HIGH ALM,26
4210,2024-09-03 00:54:29.999999995,AIR003_5,H,PURGE E CONC HIGH ALM,26
4211,2024-09-03 00:54:59.999999993,AIR001_1,L,REACT FEED A CONC LOW ALM,26
4212,2024-09-03 00:55:59.999999995,TIR118,H,TEMP SEP HIGH ALM,26
4213,2024-09-03 00:56:19.999999996,V164,L,VLV POS CW REACT LOW ALM,26
4214,2024-09-03 00:57:39.999999995,TIR113,H,FLW FEED A HIGH ALM,26
4215,2024-09-03 00:58:09.999999994,AIR003_1,L,PURGE A CONC LOW ALM,26
4216,2024-09-03 01:00:19.999999994,LIR106,L,LVL REACT LOW ALM,26
4217,2024-09-03 01:00:19.999999994,PIR116,L NR,PRES SEP LOW ALM RECOVERED,26
4218,2024-09-03 01:01:09.999999994,PIR111,L NR,PRES STRIP LOW ALM RECOVERED,26
4219,2024-09-03 01:04:39.999999997,LIR117,L,LEVEL SEP LOW ALM,26
4220,2024-09-03 01:05:49.999999995,AIR002_2,H,SEP UFLW E CONC HIGH ALM,26
4221,2024-09-03 01:05:49.999999995,AIR002_3,H,SEP UFLW F CONC HIGH ALM,26
4222,2024-09-03 01:07:29.999999996,PIR108,H,PRES REACT HIGH ALM,26
4223,2024-09-03 01:07:29.999999996,V167,H,VLV POS PURGE HIGH ALM,26
4224,2024-09-03 04:07:29.999999996,FIR103,L NR,FLW FEED C LOW ALM RECOVERED,27
4225,2024-09-03 04:07:29.999999996,FIR104,L NR,FLW REACT FEED LOW ALM RECOVERED,27
4226,2024-09-03 04:07:29.999999996,PIR108,H NR,PRES REACT HIGH ALM RECOVERED,27
4227,2024-09-03 04:07:29.999999996,LIR106,L NR,LVL REACT LOW ALM RECOVERED,27
4228,2024-09-03 04:07:29.999999996,TIR118,H NR,TEMP SEP HIGH ALM RECOVERED,27
4229,2024-09-03 04:07:29.999999996,LIR117,L NR,LEVEL SEP LOW ALM RECOVERED,27
4230,2024-09-03 04:07:29.999999996,TIR111,H NR,TEMP STRIP HIGH ALM RECOVERED,27
4231,2024-09-03 04:07:29.999999996,TIR109,H NR,FLW FEED A HIGH ALM RECOVERED,27
4232,2024-09-03 04:07:29.999999996,TIR113,H NR,FLW FEED A HIGH ALM RECOVERED,27
4233,2024-09-03 04:07:29.999999996,AIR001_1,L NR,REACT FEED A CONC LOW ALM RECOVERED,27
4234,2024-09-03 04:07:29.999999996,AIR001_2,H NR,REACT FEED B CONC HIGH ALM RECOVERED,27
4235,2024-09-03 04:07:29.999999996,AIR001_3,L NR,REACT FEED C CONC LOW ALM RECOVERED,27
4236,2024-09-03 04:07:29.999999996,AIR001_4,H NR,REACT FEED D CONC HIGH ALM RECOVERED,27
4237,2024-09-03 04:07:29.999999996,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED,27
4238,2024-09-03 04:07:29.999999996,AIR001_6,H NR,REACT FEED F CONC HIGH ALM RECOVERED,27
4239,2024-09-03 04:07:29.999999996,AIR003_1,L NR,PURGE A CONC LOW ALM RECOVERED,27
4240,2024-09-03 04:07:29.999999996,AIR003_3,L NR,PURGE C CONC LOW ALM RECOVERED,27
4241,2024-09-03 04:07:29.999999996,AIR003_4,H NR,PURGE D CONC HIGH ALM RECOVERED,27
4242,2024-09-03 04:07:29.999999996,AIR003_5,H NR,PURGE E CONC HIGH ALM RECOVERED,27
4243,2024-09-03 04:07:29.999999996,AIR003_7,H NR,PURGE G CONC HIGH ALM RECOVERED,27
4244,2024-09-03 04:07:29.999999996,AIR003_8,H NR,PURGE H CONC HIGH ALM RECOVERED,27
4245,2024-09-03 04:07:29.999999996,AIR002_2,H NR,SEP UFLW E CONC HIGH ALM RECOVERED,27
4246,2024-09-03 04:07:29.999999996,AIR002_3,H NR,SEP UFLW F CONC HIGH ALM RECOVERED,27
4247,2024-09-03 04:07:29.999999996,FIR122,L NR,FLW REACT CW LOW ALM RECOVERED,27
4248,2024-09-03 04:07:29.999999996,FIR123,L NR,FLW COND CW LOW ALM RECOVERED,27
4249,2024-09-03 04:07:29.999999996,V163,L NR,VLV POS FEED C LOW ALM RECOVERED,27
4250,2024-09-03 04:07:29.999999996,V167,H NR,VLV POS PURGE HIGH ALM RECOVERED,27
4251,2024-09-03 04:07:29.999999996,V164,L NR,VLV POS CW REACT LOW ALM RECOVERED,27
4252,2024-09-03 05:10:09.999999996,TIR123,H,TEMP COND CWS HIGH ALM,27
4253,2024-09-03 05:19:29.999999996,FIR123,H,FLW COND CW HIGH ALM,27
4254,2024-09-05 03:38:09.999999996,TIR123,H NR,TEMP COND CWS HIGH ALM RECOVERED,27
4255,2024-09-05 03:40:39.999999996,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED,27
4256,2024-09-05 09:46:09.999999996,AIR103_2,H,C FEED B CONC HIGH ALM,27
4257,2024-09-05 13:44:19.999999996,AIR001_6,L,REACT FEED F CONC LOW ALM,27
4258,2024-09-05 15:49:49.999999996,AIR003_6,L,PURGE F CONC LOW ALM,27
4259,2024-09-05 16:23:19.999999996,AIR002_3,L,SEP UFLW F CONC LOW ALM,27
4260,2024-09-07 09:16:19.999999995,AIR103_2,H NR,C FEED B CONC HIGH ALM RECOVERED,27
4261,2024-09-07 14:05:49.999999995,AIR002_2,L,SEP UFLW E CONC LOW ALM,27
4262,2024-09-07 17:23:59.999999996,AIR002_2,L NR,SEP UFLW E CONC LOW ALM RECOVERED,27
4263,2024-09-07 21:14:49.999999995,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED,27
4264,2024-09-07 22:34:49.999999998,AIR003_6,L NR,PURGE F CONC LOW ALM RECOVERED,27
4265,2024-09-08 07:28:49.999999998,AIR001_6,L NR,REACT FEED F CONC LOW ALM RECOVERED,27
4266,2024-09-08 12:07:59.999999995,FIR103,L,FLW FEED C LOW ALM,27
4267,2024-09-08 12:09:09.999999997,FIR123,L,FLW COND CW LOW ALM,27
4268,2024-09-08 12:10:29.999999996,FIR122,L,FLW REACT CW LOW ALM,27
4269,2024-09-08 12:12:19.999999998,TIR111,H,TEMP STRIP HIGH ALM,27
4270,2024-09-08 12:13:29.999999996,PIR111,L,PRES STRIP LOW ALM,27
4271,2024-09-08 12:13:39.999999997,PIR116,L,PRES SEP LOW ALM,27
4272,2024-09-08 12:13:49.999999998,V163,L,VLV POS FEED C LOW ALM,27
4273,2024-09-08 12:14:19.999999996,FIR104,L,FLW REACT FEED LOW ALM,27
4274,2024-09-08 12:20:49.999999995,AIR001_3,L,REACT FEED C CONC LOW ALM,27
4275,2024-09-08 12:20:49.999999995,AIR003_4,H,PURGE D CONC HIGH ALM,27
4276,2024-09-08 12:21:19.999999998,AIR003_8,H,PURGE H CONC HIGH ALM,27
4277,2024-09-08 12:21:29.999999995,TIR109,H,FLW FEED A HIGH ALM,27
4278,2024-09-08 12:21:29.999999995,AIR001_2,H,REACT FEED B CONC HIGH ALM,27
4279,2024-09-08 12:22:09.999999994,AIR001_4,H,REACT FEED D CONC HIGH ALM,27
4280,2024-09-08 12:22:09.999999994,AIR003_3,L,PURGE C CONC LOW ALM,27
4281,2024-09-08 12:23:49.999999995,AIR003_7,H,PURGE G CONC HIGH ALM,27
4282,2024-09-08 12:25:39.999999997,AIR001_5,H,REACT FEED E CONC HIGH ALM,27
4283,2024-09-08 12:26:29.999999997,AIR003_5,H,PURGE E CONC HIGH ALM,27
4284,2024-09-08 12:26:59.999999996,AIR001_1,L,REACT FEED A CONC LOW ALM,27
4285,2024-09-08 12:27:39.999999996,TIR118,H,TEMP SEP HIGH ALM,27
4286,2024-09-08 12:27:59.999999997,V164,L,VLV POS CW REACT LOW ALM,27
4287,2024-09-08 12:29:29.999999997,TIR113,H,FLW FEED A HIGH ALM,27
4288,2024-09-08 12:29:29.999999997,AIR003_1,L,PURGE A CONC LOW ALM,27
4289,2024-09-08 12:30:19.999999998,AIR001_6,H,REACT FEED F CONC HIGH ALM,27
4290,2024-09-08 12:31:59.999999995,LIR106,L,LVL REACT LOW ALM,27
4291,2024-09-08 12:32:09.999999996,PIR116,L NR,PRES SEP LOW ALM RECOVERED,27
4292,2024-09-08 12:32:59.999999996,PIR111,L NR,PRES STRIP LOW ALM RECOVERED,27
4293,2024-09-08 12:36:19.999999998,LIR117,L,LEVEL SEP LOW ALM,27
4294,2024-09-08 12:37:29.999999996,AIR002_2,H,SEP UFLW E CONC HIGH ALM,27
4295,2024-09-08 12:37:29.999999996,AIR002_3,H,SEP UFLW F CONC HIGH ALM,27
4296,2024-09-08 12:39:09.999999997,PIR108,H,PRES REACT HIGH ALM,27
4297,2024-09-08 12:39:09.999999997,V167,H,VLV POS PURGE HIGH ALM,27
4298,2024-09-08 12:40:09.999999994,AIR001_6,H NR,REACT FEED F CONC HIGH ALM RECOVERED,27
4299,2024-09-08 15:40:09.999999994,FIR103,L NR,FLW FEED C LOW ALM RECOVERED,28
4300,2024-09-08 15:40:09.999999994,FIR104,L NR,FLW REACT FEED LOW ALM RECOVERED,28
4301,2024-09-08 15:40:09.999999994,PIR108,H NR,PRES REACT HIGH ALM RECOVERED,28
4302,2024-09-08 15:40:09.999999994,LIR106,L NR,LVL REACT LOW ALM RECOVERED,28
4303,2024-09-08 15:40:09.999999994,TIR118,H NR,TEMP SEP HIGH ALM RECOVERED,28
4304,2024-09-08 15:40:09.999999994,LIR117,L NR,LEVEL SEP LOW ALM RECOVERED,28
4305,2024-09-08 15:40:09.999999994,TIR111,H NR,TEMP STRIP HIGH ALM RECOVERED,28
4306,2024-09-08 15:40:09.999999994,TIR109,H NR,FLW FEED A HIGH ALM RECOVERED,28
4307,2024-09-08 15:40:09.999999994,TIR113,H NR,FLW FEED A HIGH ALM RECOVERED,28
4308,2024-09-08 15:40:09.999999994,AIR001_1,L NR,REACT FEED A CONC LOW ALM RECOVERED,28
4309,2024-09-08 15:40:09.999999994,AIR001_2,H NR,REACT FEED B CONC HIGH ALM RECOVERED,28
4310,2024-09-08 15:40:09.999999994,AIR001_3,L NR,REACT FEED C CONC LOW ALM RECOVERED,28
4311,2024-09-08 15:40:09.999999994,AIR001_4,H NR,REACT FEED D CONC HIGH ALM RECOVERED,28
4312,2024-09-08 15:40:09.999999994,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED,28
4313,2024-09-08 15:40:09.999999994,AIR003_1,L NR,PURGE A CONC LOW ALM RECOVERED,28
4314,2024-09-08 15:40:09.999999994,AIR003_3,L NR,PURGE C CONC LOW ALM RECOVERED,28
4315,2024-09-08 15:40:09.999999994,AIR003_4,H NR,PURGE D CONC HIGH ALM RECOVERED,28
4316,2024-09-08 15:40:09.999999994,AIR003_5,H NR,PURGE E CONC HIGH ALM RECOVERED,28
4317,2024-09-08 15:40:09.999999994,AIR003_7,H NR,PURGE G CONC HIGH ALM RECOVERED,28
4318,2024-09-08 15:40:09.999999994,AIR003_8,H NR,PURGE H CONC HIGH ALM RECOVERED,28
4319,2024-09-08 15:40:09.999999994,AIR002_2,H NR,SEP UFLW E CONC HIGH ALM RECOVERED,28
4320,2024-09-08 15:40:09.999999994,AIR002_3,H NR,SEP UFLW F CONC HIGH ALM RECOVERED,28
4321,2024-09-08 15:40:09.999999994,FIR122,L NR,FLW REACT CW LOW ALM RECOVERED,28
4322,2024-09-08 15:40:09.999999994,FIR123,L NR,FLW COND CW LOW ALM RECOVERED,28
4323,2024-09-08 15:40:09.999999994,V163,L NR,VLV POS FEED C LOW ALM RECOVERED,28
4324,2024-09-08 15:40:09.999999994,V167,H NR,VLV POS PURGE HIGH ALM RECOVERED,28
4325,2024-09-08 15:40:09.999999994,V164,L NR,VLV POS CW REACT LOW ALM RECOVERED,28
4326,2024-09-08 16:50:59.999999994,AIR103_2,H,C FEED B CONC HIGH ALM,28
4327,2024-09-08 20:53:49.999999994,AIR001_6,L,REACT FEED F CONC LOW ALM,28
4328,2024-09-08 21:14:09.999999994,AIR002_3,L,SEP UFLW F CONC LOW ALM,28
4329,2024-09-08 22:02:19.999999994,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED,28
4330,2024-09-08 22:48:29.999999994,AIR002_3,L,SEP UFLW F CONC LOW ALM,28
4331,2024-09-08 22:50:49.999999994,AIR003_6,L,PURGE F CONC LOW ALM,28
4332,2024-09-08 23:22:29.999999994,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED,28
4333,2024-09-08 23:27:49.999999994,AIR002_3,L,SEP UFLW F CONC LOW ALM,28
4334,2024-09-08 23:47:59.999999994,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED,28
4335,2024-09-09 00:15:19.999999994,AIR002_3,L,SEP UFLW F CONC LOW ALM,28
4336,2024-09-09 09:17:59.999999994,AIR002_2,L,SEP UFLW E CONC LOW ALM,28
4337,2024-09-09 09:55:59.999999994,AIR002_2,L NR,SEP UFLW E CONC LOW ALM RECOVERED,28
4338,2024-09-10 12:18:59.999999994,AIR103_2,H NR,C FEED B CONC HIGH ALM RECOVERED,28
4339,2024-09-10 15:29:19.999999994,AIR002_2,L,SEP UFLW E CONC LOW ALM,28
4340,2024-09-10 19:59:39.999999994,AIR002_2,L NR,SEP UFLW E CONC LOW ALM RECOVERED,28
4341,2024-09-10 22:46:39.999999994,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED,28
4342,2024-09-10 23:00:49.999999994,AIR002_3,L,SEP UFLW F CONC LOW ALM,28
4343,2024-09-11 00:12:39.999999994,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED,28
4344,2024-09-11 00:42:09.999999994,AIR002_3,L,SEP UFLW F CONC LOW ALM,28
4345,2024-09-11 01:07:59.999999994,AIR003_6,L NR,PURGE F CONC LOW ALM RECOVERED,28
4346,2024-09-11 02:28:19.999999994,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED,28
4347,2024-09-11 08:37:29.999999994,AIR001_6,L NR,REACT FEED F CONC LOW ALM RECOVERED,28
4348,2024-09-11 20:01:39.999999994,V160,H,VLV POS FEED A HIGH ALM,28
4349,2024-09-11 21:10:19.999999994,AIR002_2,H,SEP UFLW E CONC HIGH ALM,28
4350,2024-09-11 22:01:29.999999994,AIR001_5,H,REACT FEED E CONC HIGH ALM,28
4351,2024-09-11 22:24:09.999999994,FIR123,H,FLW COND CW HIGH ALM,28
4352,2024-09-11 23:31:09.999999994,AIR003_5,H,PURGE E CONC HIGH ALM,28
4353,2024-09-12 00:02:49.999999994,AIR001_1,L,REACT FEED A CONC LOW ALM,28
4354,2024-09-12 00:19:39.999999994,AIR003_1,L,PURGE A CONC LOW ALM,28
4355,2024-09-12 00:26:49.999999994,AIR003_8,L,PURGE H CONC LOW ALM,28
4356,2024-09-12 01:38:59.999999994,AIR003_4,H,PURGE D CONC HIGH ALM,28
4357,2024-09-12 01:55:29.999999994,AIR001_4,H,REACT FEED D CONC HIGH ALM,28
4358,2024-09-12 01:59:29.999999994,AIR002_3,H,SEP UFLW F CONC HIGH ALM,28
4359,2024-09-12 03:18:49.999999994,K100,L,COMP WORK LOW ALM,28
4360,2024-09-12 03:47:29.999999994,FIR114,L,FLW COMP RCYCL LOW ALM,28
4361,2024-09-12 03:53:19.999999994,AIR003_7,L,PURGE G CONC LOW ALM,28
4362,2024-09-12 04:37:49.999999994,TIR113,L,FLW FEED A LOW ALM,28
4363,2024-09-12 06:11:29.999999994,TIR111,L,TEMP STRIP LOW ALM,28
4364,2024-09-12 08:06:59.999999994,FIR119,H,UFLW SEP HIGH ALM,28
4365,2024-09-12 08:23:39.999999994,FIR104,L,FLW REACT FEED LOW ALM,28
4366,2024-09-12 08:54:09.999999994,AIR001_6,L,REACT FEED F CONC LOW ALM,28
4367,2024-09-12 09:48:19.999999994,FIR100,H,FLW FEED A HIGH ALM,28
4368,2024-09-12 10:22:29.999999994,AIR003_3,L,PURGE C CONC LOW ALM,28
4369,2024-09-12 10:30:29.999999994,FIR104,L NR,FLW REACT FEED LOW ALM RECOVERED,28
4370,2024-09-12 10:34:49.999999994,AIR001_3,L,REACT FEED C CONC LOW ALM,28
4371,2024-09-12 10:49:29.999999994,FIR115,L,FLW PURGE LOW ALM,28
4372,2024-09-12 10:53:59.999999994,AIR003_1,L NR,PURGE A CONC LOW ALM RECOVERED,28
4373,2024-09-12 10:54:49.999999994,AIR001_1,L NR,REACT FEED A CONC LOW ALM RECOVERED,28
4374,2024-09-12 10:56:59.999999994,TIR113,L NR,FLW FEED A LOW ALM RECOVERED,28
4375,2024-09-12 10:58:29.999999994,FIR115,L NR,FLW PURGE LOW ALM RECOVERED,28
4376,2024-09-12 11:05:19.999999994,FIR114,L NR,FLW COMP RCYCL LOW ALM RECOVERED,28
4377,2024-09-12 11:05:39.999999994,K100,L NR,COMP WORK LOW ALM RECOVERED,28
4378,2024-09-12 11:13:09.999999994,TIR111,L NR,TEMP STRIP LOW ALM RECOVERED,28
4379,2024-09-12 11:31:49.999999994,FIR115,H,FLW PURGE HIGH ALM,28
4380,2024-09-12 11:32:09.999999994,AIR001_4,H NR,REACT FEED D CONC HIGH ALM RECOVERED,28
4381,2024-09-12 11:38:29.999999994,V167,H,VLV POS PURGE HIGH ALM,28
4382,2024-09-12 11:44:39.999999994,AIR001_1,H,REACT FEED A CONC HIGH ALM,28
4383,2024-09-12 11:45:29.999999994,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED,28
4384,2024-09-12 11:51:29.999999994,AIR003_1,H,PURGE A CONC HIGH ALM,28
4385,2024-09-12 11:53:19.999999994,AIR003_8,L NR,PURGE H CONC LOW ALM RECOVERED,28
4386,2024-09-12 12:01:19.999999994,AIR003_7,L NR,PURGE G CONC LOW ALM RECOVERED,28
4387,2024-09-12 12:12:09.999999994,AIR002_3,H NR,SEP UFLW F CONC HIGH ALM RECOVERED,28
4388,2024-09-12 12:12:39.999999994,FIR123,L,FLW COND CW LOW ALM,28
4389,2024-09-12 12:16:29.999999994,AIR003_4,H NR,PURGE D CONC HIGH ALM RECOVERED,28
4390,2024-09-12 12:25:59.999999994,K100,H,COMP WORK HIGH ALM,28
4391,2024-09-12 12:28:39.999999994,AIR001_2,L,REACT FEED B CONC LOW ALM,28
4392,2024-09-12 12:32:19.999999994,FIR114,H,FLW COMP RCYCL HIGH ALM,28
4393,2024-09-12 12:33:39.999999994,FIR119,H NR,UFLW SEP HIGH ALM RECOVERED,28
4394,2024-09-12 12:34:29.999999994,AIR003_8,H,PURGE H CONC HIGH ALM,28
4395,2024-09-12 12:39:39.999999994,FIR104,H,FLW REACT FEED HIGH ALM,28
4396,2024-09-12 12:45:59.999999994,AIR003_5,H NR,PURGE E CONC HIGH ALM RECOVERED,28
4397,2024-09-12 12:46:29.999999994,AIR003_2,L,PURGE B CONC LOW ALM,28
4398,2024-09-12 12:50:59.999999994,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED,28
4399,2024-09-12 12:56:09.999999994,V160,H NR,VLV POS FEED A HIGH ALM RECOVERED,28
4400,2024-09-12 13:01:59.999999994,PIR108,H,PRES REACT HIGH ALM,28
4401,2024-09-12 13:06:19.999999994,AIR001_4,L,REACT FEED D CONC LOW ALM,28
4402,2024-09-12 13:09:19.999999994,FIR100,H NR,FLW FEED A HIGH ALM RECOVERED,28
4403,2024-09-12 13:12:29.999999994,AIR002_2,H NR,SEP UFLW E CONC HIGH ALM RECOVERED,28
4404,2024-09-12 13:13:29.999999994,AIR002_3,L,SEP UFLW F CONC LOW ALM,28
4405,2024-09-12 13:16:09.999999994,LIR117,L,LEVEL SEP LOW ALM,28
4406,2024-09-12 13:18:09.999999994,TIR113,H,FLW FEED A HIGH ALM,28
4407,2024-09-12 13:27:09.999999994,AIR001_5,L,REACT FEED E CONC LOW ALM,28
4408,2024-09-12 13:28:29.999999994,AIR003_6,L,PURGE F CONC LOW ALM,28
4409,2024-09-12 13:28:39.999999994,AIR002_2,L,SEP UFLW E CONC LOW ALM,28
4410,2024-09-12 13:34:19.999999994,AIR003_5,L,PURGE E CONC LOW ALM,28
4411,2024-09-12 13:41:49.999999994,AIR003_7,H,PURGE G CONC HIGH ALM,28
4412,2024-09-12 14:57:49.999999994,PIR108,H NR,PRES REACT HIGH ALM RECOVERED,28
4413,2024-09-12 15:00:29.999999994,FIR119,L,UFLW SEP LOW ALM,28
4414,2024-09-12 15:32:59.999999994,AIR003_4,L,PURGE D CONC LOW ALM,28
4415,2024-09-12 15:56:09.999999994,AIR003_3,L NR,PURGE C CONC LOW ALM RECOVERED,28
4416,2024-09-12 16:10:19.999999994,AIR001_3,L NR,REACT FEED C CONC LOW ALM RECOVERED,28
4417,2024-09-12 16:21:49.999999994,LIR110,L,LVL STRIP LOW ALM,28
4418,2024-09-12 16:42:29.999999994,AIR003_3,H,PURGE C CONC HIGH ALM,28
4419,2024-09-12 17:07:19.999999994,AIR001_3,H,REACT FEED C CONC HIGH ALM,28
4420,2024-09-12 17:19:59.999999994,LIR110,LL,LVL STRIP LOW LOW ALM,28
4421,2024-09-12 17:24:39.999999994,LIR117,L NR,LEVEL SEP LOW ALM RECOVERED,28
4422,2024-09-12 17:37:09.999999994,TIR113,H NR,FLW FEED A HIGH ALM RECOVERED,28
4423,2024-09-12 17:44:09.999999994,AIR003_4,L NR,PURGE D CONC LOW ALM RECOVERED,28
4424,2024-09-12 18:11:19.999999994,FIR104,H NR,FLW REACT FEED HIGH ALM RECOVERED,28
4425,2024-09-12 18:18:49.999999994,AIR001_4,L NR,REACT FEED D CONC LOW ALM RECOVERED,28
4426,2024-09-12 18:25:19.999999994,FIR114,H NR,FLW COMP RCYCL HIGH ALM RECOVERED,28
4427,2024-09-12 18:43:19.999999994,V167,H NR,VLV POS PURGE HIGH ALM RECOVERED,28
4428,2024-09-12 18:49:29.999999994,FIR115,H NR,FLW PURGE HIGH ALM RECOVERED,28
4429,2024-09-12 19:20:49.999999994,FIR115,L,FLW PURGE LOW ALM,28
4430,2024-09-12 19:35:09.999999994,FIR119,L NR,UFLW SEP LOW ALM RECOVERED,28
4431,2024-09-12 19:40:09.999999994,V167,L,VLV POS PURGE LOW ALM,28
4432,2024-09-12 19:51:19.999999994,K100,H NR,COMP WORK HIGH ALM RECOVERED,28
4433,2024-09-12 20:15:29.999999994,FIR123,L NR,FLW COND CW LOW ALM RECOVERED,28
4434,2024-09-12 20:18:39.999999995,AIR003_5,L NR,PURGE E CONC LOW ALM RECOVERED,28
4435,2024-09-12 20:35:29.999999993,LIR110,LL NR,LVL STRIP LOW LOW ALM RECOVERED,28
4436,2024-09-12 20:35:39.999999994,LIR110,L NR,LVL STRIP LOW ALM RECOVERED,28
4437,2024-09-12 20:48:39.999999995,AIR001_5,L NR,REACT FEED E CONC LOW ALM RECOVERED,28
4438,2024-09-12 22:03:39.999999995,AIR001_3,H NR,REACT FEED C CONC HIGH ALM RECOVERED,28
4439,2024-09-12 22:13:19.999999995,AIR003_3,H NR,PURGE C CONC HIGH ALM RECOVERED,28
4440,2024-09-12 22:42:09.999999993,AIR001_5,H,REACT FEED E CONC HIGH ALM,28
4441,2024-09-12 23:00:09.999999993,AIR003_5,H,PURGE E CONC HIGH ALM,28
4442,2024-09-12 23:08:49.999999995,AIR003_1,H NR,PURGE A CONC HIGH ALM RECOVERED,28
4443,2024-09-12 23:10:19.999999995,AIR002_2,L NR,SEP UFLW E CONC LOW ALM RECOVERED,28
4444,2024-09-12 23:37:49.999999994,AIR001_1,H NR,REACT FEED A CONC HIGH ALM RECOVERED,28
4445,2024-09-12 23:58:19.999999995,AIR002_2,H,SEP UFLW E CONC HIGH ALM,28
4446,2024-09-13 00:07:09.999999994,FIR123,H,FLW COND CW HIGH ALM,28
4447,2024-09-13 00:24:09.999999993,AIR001_4,H,REACT FEED D CONC HIGH ALM,28
4448,2024-09-13 00:34:49.999999994,AIR003_4,H,PURGE D CONC HIGH ALM,28
4449,2024-09-13 00:38:39.999999994,AIR003_7,H NR,PURGE G CONC HIGH ALM RECOVERED,28
4450,2024-09-13 00:44:39.999999994,FIR114,L,FLW COMP RCYCL LOW ALM,28
4451,2024-09-13 01:09:09.999999993,AIR003_8,H NR,PURGE H CONC HIGH ALM RECOVERED,28
4452,2024-09-13 01:38:39.999999994,AIR003_6,L NR,PURGE F CONC LOW ALM RECOVERED,28
4453,2024-09-13 01:55:19.999999995,K100,L,COMP WORK LOW ALM,28
4454,2024-09-13 02:11:29.999999993,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED,28
4455,2024-09-13 03:26:09.999999995,AIR001_6,L NR,REACT FEED F CONC LOW ALM RECOVERED,28
4456,2024-09-13 04:24:29.999999994,AIR003_2,L NR,PURGE B CONC LOW ALM RECOVERED,28
4457,2024-09-13 04:33:49.999999992,AIR002_3,H,SEP UFLW F CONC HIGH ALM,28
4458,2024-09-13 06:15:49.999999992,AIR001_1,L,REACT FEED A CONC LOW ALM,28
4459,2024-09-13 06:48:29.999999994,AIR003_3,L,PURGE C CONC LOW ALM,28
4460,2024-09-13 07:01:19.999999995,AIR001_6,H,REACT FEED F CONC HIGH ALM,28
4461,2024-09-13 07:04:39.999999993,AIR001_4,H NR,REACT FEED D CONC HIGH ALM RECOVERED,28
4462,2024-09-13 07:06:09.999999993,AIR001_2,L NR,REACT FEED B CONC LOW ALM RECOVERED,28
4463,2024-09-13 07:54:49.999999992,AIR003_4,H NR,PURGE D CONC HIGH ALM RECOVERED,28
4464,2024-09-13 08:08:29.999999993,AIR001_1,L NR,REACT FEED A CONC LOW ALM RECOVERED,28
4465,2024-09-13 08:10:39.999999993,AIR003_6,H,PURGE F CONC HIGH ALM,28
4466,2024-09-13 08:19:19.999999995,FIR114,L NR,FLW COMP RCYCL LOW ALM RECOVERED,28
